,Sumo__Plant__Influent1__T,Sumo__Plant__Influent__param__TCOD,Sumo__Plant__Influent1__param__TKN,Sumo__Plant__Influent1__param__TP,Sumo__Plant__Influent__param__Q
2022-03-22 15:30:00,15.166,890.0,83.0,9.3,400.796
2022-03-22 15:45:00,15.166,890.0,83.0,9.3,1096.49
2022-03-22 16:00:00,15.166,890.0,83.0,9.3,697.902
2022-03-22 16:15:00,15.166,890.0,83.0,9.3,456.59
2022-03-22 16:30:00,15.166,890.0,83.0,9.3,390.008
2022-03-22 16:45:00,15.166,890.0,83.0,9.3,646.198
2022-03-22 17:00:00,15.166,890.0,83.0,9.3,1149.87
2022-03-22 17:15:00,15.166,890.0,83.0,9.3,690.227
2022-03-22 17:30:00,15.166,890.0,83.0,9.3,485.859
2022-03-22 17:45:00,15.166,890.0,83.0,9.3,498.558
2022-03-22 18:00:00,15.166,890.0,83.0,9.3,561.965
2022-03-22 18:15:00,15.166,890.0,83.0,9.3,750.42
2022-03-22 18:30:00,15.166,890.0,83.0,9.3,452.738
2022-03-22 18:45:00,15.166,890.0,83.0,9.3,711.519
2022-03-22 19:00:00,15.166,890.0,83.0,9.3,589.541
2022-03-22 19:15:00,15.166,890.0,83.0,9.3,969.427
2022-03-22 19:30:00,15.166,890.0,83.0,9.3,444.459
2022-03-22 19:45:00,15.166,890.0,83.0,9.3,442.209
2022-03-22 20:00:00,15.166,890.0,83.0,9.3,1449.07
2022-03-22 20:15:00,15.166,890.0,83.0,9.3,472.804
2022-03-22 20:30:00,15.166,890.0,83.0,9.3,822.049
2022-03-22 20:45:00,15.166,890.0,83.0,9.3,612.061
2022-03-22 21:00:00,15.166,890.0,83.0,9.3,302.739
2022-03-22 21:15:00,15.166,890.0,83.0,9.3,474.229
2022-03-22 21:30:00,15.166,890.0,83.0,9.3,370.718
2022-03-22 21:45:00,15.166,890.0,83.0,9.3,1026.89
2022-03-22 22:00:00,15.166,890.0,83.0,9.3,722.487
2022-03-22 22:15:00,15.166,890.0,83.0,9.3,929.448
2022-03-22 22:30:00,15.166,890.0,83.0,9.3,350.088
2022-03-22 22:45:00,15.166,890.0,83.0,9.3,95.1553
2022-03-22 23:00:00,15.166,890.0,83.0,9.3,136.764
2022-03-22 23:15:00,15.166,890.0,83.0,9.3,598.016
2022-03-22 23:30:00,15.166,890.0,83.0,9.3,642.56
2022-03-22 23:45:00,15.166,890.0,83.0,9.3,228.882
2022-03-23 00:00:00,15.432,890.0,83.0,9.3,511.351
2022-03-23 00:15:00,15.432,890.0,83.0,9.3,242.127
2022-03-23 00:30:00,15.432,890.0,83.0,9.3,350.13
2022-03-23 00:45:00,15.432,890.0,83.0,9.3,135.421
2022-03-23 01:00:00,15.432,890.0,83.0,9.3,500.291
2022-03-23 01:15:00,15.432,890.0,83.0,9.3,399.667
2022-03-23 01:30:00,15.432,890.0,83.0,9.3,527.312
2022-03-23 01:45:00,15.432,890.0,83.0,9.3,413.19
2022-03-23 02:00:00,15.432,890.0,83.0,9.3,152.337
2022-03-23 02:15:00,15.432,890.0,83.0,9.3,547.765
2022-03-23 02:30:00,15.432,890.0,83.0,9.3,288.627
2022-03-23 02:45:00,15.432,890.0,83.0,9.3,400.494
2022-03-23 03:00:00,15.432,890.0,83.0,9.3,303.767
2022-03-23 03:15:00,15.432,890.0,83.0,9.3,313.725
2022-03-23 03:30:00,15.432,890.0,83.0,9.3,235.148
2022-03-23 03:45:00,15.432,890.0,83.0,9.3,111.421
2022-03-23 04:00:00,15.432,890.0,83.0,9.3,2.51469
2022-03-23 04:15:00,15.432,890.0,83.0,9.3,79.2615
2022-03-23 04:30:00,15.432,890.0,83.0,9.3,494.182
2022-03-23 04:45:00,15.432,890.0,83.0,9.3,192.673
2022-03-23 05:00:00,15.432,890.0,83.0,9.3,2.51469
2022-03-23 05:15:00,15.432,890.0,83.0,9.3,319.368
2022-03-23 05:30:00,15.432,890.0,83.0,9.3,2.51469
2022-03-23 05:45:00,15.432,890.0,83.0,9.3,379.367
2022-03-23 06:00:00,15.432,890.0,83.0,9.3,659.696
2022-03-23 06:15:00,15.432,890.0,83.0,9.3,673.744
2022-03-23 06:30:00,15.432,890.0,83.0,9.3,220.105
2022-03-23 06:45:00,15.432,890.0,83.0,9.3,111.214
2022-03-23 07:00:00,15.432,890.0,83.0,9.3,76.7956
2022-03-23 07:15:00,15.432,890.0,83.0,9.3,351.852
2022-03-23 07:30:00,15.432,890.0,83.0,9.3,597.51
2022-03-23 07:45:00,15.432,890.0,83.0,9.3,153.857
2022-03-23 08:00:00,15.432,890.0,83.0,9.3,891.908
2022-03-23 08:15:00,15.432,890.0,83.0,9.3,926.809
2022-03-23 08:30:00,15.432,890.0,83.0,9.3,700.954
2022-03-23 08:45:00,15.432,890.0,83.0,9.3,658.238
2022-03-23 09:00:00,15.432,890.0,83.0,9.3,113.845
2022-03-23 09:15:00,15.432,890.0,83.0,9.3,857.435
2022-03-23 09:30:00,15.432,890.0,83.0,9.3,418.634
2022-03-23 09:45:00,15.432,890.0,83.0,9.3,119.912
2022-03-23 10:00:00,15.432,890.0,83.0,9.3,639.06
2022-03-23 10:15:00,15.432,890.0,83.0,9.3,467.765
2022-03-23 10:30:00,15.432,890.0,83.0,9.3,733.251
2022-03-23 10:45:00,15.432,890.0,83.0,9.3,232.718
2022-03-23 11:00:00,15.432,890.0,83.0,9.3,1489.36
2022-03-23 11:15:00,15.432,890.0,83.0,9.3,1246.82
2022-03-23 11:30:00,15.432,890.0,83.0,9.3,1002.78
2022-03-23 11:45:00,15.432,890.0,83.0,9.3,1308.0
2022-03-23 12:00:00,15.432,890.0,83.0,9.3,831.134
2022-03-23 12:15:00,15.432,890.0,83.0,9.3,1154.94
2022-03-23 12:30:00,15.432,890.0,83.0,9.3,997.47
2022-03-23 12:45:00,15.432,890.0,83.0,9.3,380.383
2022-03-23 13:00:00,15.432,890.0,83.0,9.3,636.326
2022-03-23 13:15:00,15.432,890.0,83.0,9.3,542.763
2022-03-23 13:30:00,15.432,890.0,83.0,9.3,298.515
2022-03-23 13:45:00,15.432,890.0,83.0,9.3,766.357
2022-03-23 14:00:00,15.432,890.0,83.0,9.3,875.727
2022-03-23 14:15:00,15.432,890.0,83.0,9.3,646.04
2022-03-23 14:30:00,15.432,890.0,83.0,9.3,731.493
2022-03-23 14:45:00,15.432,890.0,83.0,9.3,956.738
2022-03-23 15:00:00,15.432,890.0,83.0,9.3,973.556
2022-03-23 15:15:00,15.432,890.0,83.0,9.3,898.32
2022-03-23 15:30:00,15.432,890.0,83.0,9.3,395.929
2022-03-23 15:45:00,15.432,890.0,83.0,9.3,497.09
2022-03-23 16:00:00,15.432,890.0,83.0,9.3,467.155
2022-03-23 16:15:00,15.432,890.0,83.0,9.3,438.508
2022-03-23 16:30:00,15.432,890.0,83.0,9.3,25.7694
2022-03-23 16:45:00,15.432,890.0,83.0,9.3,357.171
2022-03-23 17:00:00,15.432,890.0,83.0,9.3,920.372
2022-03-23 17:15:00,15.432,890.0,83.0,9.3,74.6471
2022-03-23 17:30:00,15.432,890.0,83.0,9.3,946.206
2022-03-23 17:45:00,15.432,890.0,83.0,9.3,906.825
2022-03-23 18:00:00,15.432,890.0,83.0,9.3,553.109
2022-03-23 18:15:00,15.432,890.0,83.0,9.3,438.05
2022-03-23 18:30:00,15.432,890.0,83.0,9.3,483.299
2022-03-23 18:45:00,15.432,890.0,83.0,9.3,566.223
2022-03-23 19:00:00,15.432,890.0,83.0,9.3,1013.24
2022-03-23 19:15:00,15.432,890.0,83.0,9.3,1251.38
2022-03-23 19:30:00,15.432,890.0,83.0,9.3,960.336
2022-03-23 19:45:00,15.432,890.0,83.0,9.3,580.621
2022-03-23 20:00:00,15.432,890.0,83.0,9.3,955.627
2022-03-23 20:15:00,15.432,890.0,83.0,9.3,930.355
2022-03-23 20:30:00,15.432,890.0,83.0,9.3,372.39
2022-03-23 20:45:00,15.432,890.0,83.0,9.3,1072.03
2022-03-23 21:00:00,15.432,890.0,83.0,9.3,434.943
2022-03-23 21:15:00,15.432,890.0,83.0,9.3,876.616
2022-03-23 21:30:00,15.432,890.0,83.0,9.3,1001.06
2022-03-23 21:45:00,15.432,890.0,83.0,9.3,475.114
2022-03-23 22:00:00,15.432,890.0,83.0,9.3,895.799
2022-03-23 22:15:00,15.432,890.0,83.0,9.3,388.128
2022-03-23 22:30:00,15.432,890.0,83.0,9.3,354.891
2022-03-23 22:45:00,15.432,890.0,83.0,9.3,629.648
2022-03-23 23:00:00,15.432,890.0,83.0,9.3,286.43
2022-03-23 23:15:00,15.432,890.0,83.0,9.3,651.765
2022-03-23 23:30:00,15.432,890.0,83.0,9.3,473.701
2022-03-23 23:45:00,15.432,890.0,83.0,9.3,20.264
2022-03-24 00:00:00,15.674,890.0,83.0,9.3,192.749
2022-03-24 00:15:00,15.674,890.0,83.0,9.3,466.508
2022-03-24 00:30:00,15.674,890.0,83.0,9.3,709.999
2022-03-24 00:45:00,15.674,890.0,83.0,9.3,248.124
2022-03-24 01:00:00,15.674,890.0,83.0,9.3,281.682
2022-03-24 01:15:00,15.674,890.0,83.0,9.3,160.964
2022-03-24 01:30:00,15.674,890.0,83.0,9.3,611.096
2022-03-24 01:45:00,15.674,890.0,83.0,9.3,302.452
2022-03-24 02:00:00,15.674,890.0,83.0,9.3,147.353
2022-03-24 02:15:00,15.674,890.0,83.0,9.3,83.0518
2022-03-24 02:30:00,15.674,890.0,83.0,9.3,354.07
2022-03-24 02:45:00,15.674,890.0,83.0,9.3,474.873
2022-03-24 03:00:00,15.674,890.0,83.0,9.3,454.496
2022-03-24 03:15:00,15.674,890.0,83.0,9.3,411.386
2022-03-24 03:30:00,15.674,890.0,83.0,9.3,139.709
2022-03-24 03:45:00,15.674,890.0,83.0,9.3,105.412
2022-03-24 04:00:00,15.674,890.0,83.0,9.3,48.2307
2022-03-24 04:15:00,15.674,890.0,83.0,9.3,319.896
2022-03-24 04:30:00,15.674,890.0,83.0,9.3,494.835
2022-03-24 04:45:00,15.674,890.0,83.0,9.3,147.033
2022-03-24 05:00:00,15.674,890.0,83.0,9.3,2.57572
2022-03-24 05:15:00,15.674,890.0,83.0,9.3,2.51469
2022-03-24 05:30:00,15.674,890.0,83.0,9.3,567.367
2022-03-24 05:45:00,15.674,890.0,83.0,9.3,193.359
2022-03-24 06:00:00,15.674,890.0,83.0,9.3,446.006
2022-03-24 06:15:00,15.674,890.0,83.0,9.3,203.644
2022-03-24 06:30:00,15.674,890.0,83.0,9.3,240.458
2022-03-24 06:45:00,15.674,890.0,83.0,9.3,175.308
2022-03-24 07:00:00,15.674,890.0,83.0,9.3,288.881
2022-03-24 07:15:00,15.674,890.0,83.0,9.3,295.109
2022-03-24 07:30:00,15.674,890.0,83.0,9.3,959.28
2022-03-24 07:45:00,15.674,890.0,83.0,9.3,977.636
2022-03-24 08:00:00,15.674,890.0,83.0,9.3,615.137
2022-03-24 08:15:00,15.674,890.0,83.0,9.3,1283.48
2022-03-24 08:30:00,15.674,890.0,83.0,9.3,591.409
2022-03-24 08:45:00,15.674,890.0,83.0,9.3,825.858
2022-03-24 09:00:00,15.674,890.0,83.0,9.3,1540.16
2022-03-24 09:15:00,15.674,890.0,83.0,9.3,407.633
2022-03-24 09:30:00,15.674,890.0,83.0,9.3,830.494
2022-03-24 09:45:00,15.674,890.0,83.0,9.3,676.448
2022-03-24 10:00:00,15.674,890.0,83.0,9.3,972.268
2022-03-24 10:15:00,15.674,890.0,83.0,9.3,1269.91
2022-03-24 10:30:00,15.674,890.0,83.0,9.3,1059.13
2022-03-24 10:45:00,15.674,890.0,83.0,9.3,743.087
2022-03-24 11:00:00,15.674,890.0,83.0,9.3,267.088
2022-03-24 11:15:00,15.674,890.0,83.0,9.3,906.38
2022-03-24 11:30:00,15.674,890.0,83.0,9.3,371.93
2022-03-24 11:45:00,15.674,890.0,83.0,9.3,403.662
2022-03-24 12:00:00,15.674,890.0,83.0,9.3,328.09
2022-03-24 12:15:00,15.674,890.0,83.0,9.3,279.985
2022-03-24 12:30:00,15.674,890.0,83.0,9.3,473.066
2022-03-24 12:45:00,15.674,890.0,83.0,9.3,675.346
2022-03-24 13:00:00,15.674,890.0,83.0,9.3,176.602
2022-03-24 13:15:00,15.674,890.0,83.0,9.3,567.169
2022-03-24 13:30:00,15.674,890.0,83.0,9.3,464.015
2022-03-24 13:45:00,15.674,890.0,83.0,9.3,720.424
2022-03-24 14:00:00,15.674,890.0,83.0,9.3,351.031
2022-03-24 14:15:00,15.674,890.0,83.0,9.3,477.217
2022-03-24 14:30:00,15.674,890.0,83.0,9.3,503.679
2022-03-24 14:45:00,15.674,890.0,83.0,9.3,848.756
2022-03-24 15:00:00,15.674,890.0,83.0,9.3,503.328
2022-03-24 15:15:00,15.674,890.0,83.0,9.3,843.897
2022-03-24 15:30:00,15.674,890.0,83.0,9.3,446.732
2022-03-24 15:45:00,15.674,890.0,83.0,9.3,425.843
2022-03-24 16:00:00,15.674,890.0,83.0,9.3,374.09
2022-03-24 16:15:00,15.674,890.0,83.0,9.3,544.292
2022-03-24 16:30:00,15.674,890.0,83.0,9.3,904.75
2022-03-24 16:45:00,15.674,890.0,83.0,9.3,1018.62
2022-03-24 17:00:00,15.674,890.0,83.0,9.3,455.741
2022-03-24 17:15:00,15.674,890.0,83.0,9.3,802.713
2022-03-24 17:30:00,15.674,890.0,83.0,9.3,30.4845
2022-03-24 17:45:00,15.674,890.0,83.0,9.3,654.621
2022-03-24 18:00:00,15.674,890.0,83.0,9.3,379.333
2022-03-24 18:15:00,15.674,890.0,83.0,9.3,343.996
2022-03-24 18:30:00,15.674,890.0,83.0,9.3,548.916
2022-03-24 18:45:00,15.674,890.0,83.0,9.3,417.523
2022-03-24 19:00:00,15.674,890.0,83.0,9.3,830.127
2022-03-24 19:15:00,15.674,890.0,83.0,9.3,850.944
2022-03-24 19:30:00,15.674,890.0,83.0,9.3,269.258
2022-03-24 19:45:00,15.674,890.0,83.0,9.3,826.239
2022-03-24 20:00:00,15.674,890.0,83.0,9.3,978.21
2022-03-24 20:15:00,15.674,890.0,83.0,9.3,819.586
2022-03-24 20:30:00,15.674,890.0,83.0,9.3,810.407
2022-03-24 20:45:00,15.674,890.0,83.0,9.3,1473.12
2022-03-24 21:00:00,15.674,890.0,83.0,9.3,364.495
2022-03-24 21:15:00,15.674,890.0,83.0,9.3,243.665
2022-03-24 21:30:00,15.674,890.0,83.0,9.3,445.875
2022-03-24 21:45:00,15.674,890.0,83.0,9.3,608.496
2022-03-24 22:00:00,15.674,890.0,83.0,9.3,1195.42
2022-03-24 22:15:00,15.674,890.0,83.0,9.3,351.095
2022-03-24 22:30:00,15.674,890.0,83.0,9.3,328.475
2022-03-24 22:45:00,15.674,890.0,83.0,9.3,696.132
2022-03-24 23:00:00,15.674,890.0,83.0,9.3,453.077
2022-03-24 23:15:00,15.674,890.0,83.0,9.3,115.08
2022-03-24 23:30:00,15.674,890.0,83.0,9.3,823.938
2022-03-24 23:45:00,15.674,890.0,83.0,9.3,535.879
2022-03-25 00:00:00,15.91,890.0,83.0,9.3,181.32
2022-03-25 00:15:00,15.91,890.0,83.0,9.3,224.024
2022-03-25 00:30:00,15.91,890.0,83.0,9.3,610.047
2022-03-25 00:45:00,15.91,890.0,83.0,9.3,444.587
2022-03-25 01:00:00,15.91,890.0,83.0,9.3,193.542
2022-03-25 01:15:00,15.91,890.0,83.0,9.3,172.699
2022-03-25 01:30:00,15.91,890.0,83.0,9.3,121.242
2022-03-25 01:45:00,15.91,890.0,83.0,9.3,559.359
2022-03-25 02:00:00,15.91,890.0,83.0,9.3,270.805
2022-03-25 02:15:00,15.91,890.0,83.0,9.3,368.441
2022-03-25 02:30:00,15.91,890.0,83.0,9.3,225.22
2022-03-25 02:45:00,15.91,890.0,83.0,9.3,40.6775
2022-03-25 03:00:00,15.91,890.0,83.0,9.3,392.935
2022-03-25 03:15:00,15.91,890.0,83.0,9.3,47.834
2022-03-25 03:30:00,15.91,890.0,83.0,9.3,75.407
2022-03-25 03:45:00,15.91,890.0,83.0,9.3,606.87
2022-03-25 04:00:00,15.91,890.0,83.0,9.3,93.6294
2022-03-25 04:15:00,15.91,890.0,83.0,9.3,62.9404
2022-03-25 04:30:00,15.91,890.0,83.0,9.3,72.2606
2022-03-25 04:45:00,15.91,890.0,83.0,9.3,249.351
2022-03-25 05:00:00,15.91,890.0,83.0,9.3,62.916
2022-03-25 05:15:00,15.91,890.0,83.0,9.3,55.3872
2022-03-25 05:30:00,15.91,890.0,83.0,9.3,50.4738
2022-03-25 05:45:00,15.91,890.0,83.0,9.3,166.854
2022-03-25 06:00:00,15.91,890.0,83.0,9.3,498.012
2022-03-25 06:15:00,15.91,890.0,83.0,9.3,603.354
2022-03-25 06:30:00,15.91,890.0,83.0,9.3,18.4146
2022-03-25 06:45:00,15.91,890.0,83.0,9.3,51.6609
2022-03-25 07:00:00,15.91,890.0,83.0,9.3,139.886
2022-03-25 07:15:00,15.91,890.0,83.0,9.3,548.458
2022-03-25 07:30:00,15.91,890.0,83.0,9.3,227.646
2022-03-25 07:45:00,15.91,890.0,83.0,9.3,977.322
2022-03-25 08:00:00,15.91,890.0,83.0,9.3,1329.86
2022-03-25 08:15:00,15.91,890.0,83.0,9.3,1122.63
2022-03-25 08:30:00,15.91,890.0,83.0,9.3,942.388
2022-03-25 08:45:00,15.91,890.0,83.0,9.3,320.641
2022-03-25 09:00:00,15.91,890.0,83.0,9.3,1357.14
2022-03-25 09:15:00,15.91,890.0,83.0,9.3,719.371
2022-03-25 09:30:00,15.91,890.0,83.0,9.3,684.056
2022-03-25 09:45:00,15.91,890.0,83.0,9.3,997.049
2022-03-25 10:00:00,15.91,890.0,83.0,9.3,826.34
2022-03-25 10:15:00,15.91,890.0,83.0,9.3,384.039
2022-03-25 10:30:00,15.91,890.0,83.0,9.3,1303.93
2022-03-25 10:45:00,15.91,890.0,83.0,9.3,250.34
2022-03-25 11:00:00,15.91,890.0,83.0,9.3,592.215
2022-03-25 11:15:00,15.91,890.0,83.0,9.3,794.089
2022-03-25 11:30:00,15.91,890.0,83.0,9.3,915.001
2022-03-25 11:45:00,15.91,890.0,83.0,9.3,545.602
2022-03-25 12:00:00,15.91,890.0,83.0,9.3,50.1228
2022-03-25 12:15:00,15.91,890.0,83.0,9.3,897.606
2022-03-25 12:30:00,15.91,890.0,83.0,9.3,193.671
2022-03-25 12:45:00,15.91,890.0,83.0,9.3,662.083
2022-03-25 13:00:00,15.91,890.0,83.0,9.3,34.7417
2022-03-25 13:15:00,15.91,890.0,83.0,9.3,246.671
2022-03-25 13:30:00,15.91,890.0,83.0,9.3,286.738
2022-03-25 13:45:00,15.91,890.0,83.0,9.3,337.551
2022-03-25 14:00:00,15.91,890.0,83.0,9.3,965.701
2022-03-25 14:15:00,15.91,890.0,83.0,9.3,1140.66
2022-03-25 14:30:00,15.91,890.0,83.0,9.3,1426.65
2022-03-25 14:45:00,15.91,890.0,83.0,9.3,667.585
2022-03-25 15:00:00,15.91,890.0,83.0,9.3,636.13
2022-03-25 15:15:00,15.91,890.0,83.0,9.3,739.44
2022-03-25 15:30:00,15.91,890.0,83.0,9.3,364.77
2022-03-25 15:45:00,15.91,890.0,83.0,9.3,203.177
2022-03-25 16:00:00,15.91,890.0,83.0,9.3,209.454
2022-03-25 16:15:00,15.91,890.0,83.0,9.3,565.975
2022-03-25 16:30:00,15.91,890.0,83.0,9.3,767.767
2022-03-25 16:45:00,15.91,890.0,83.0,9.3,822.327
2022-03-25 17:00:00,15.91,890.0,83.0,9.3,921.108
2022-03-25 17:15:00,15.91,890.0,83.0,9.3,359.994
2022-03-25 17:30:00,15.91,890.0,83.0,9.3,976.815
2022-03-25 17:45:00,15.91,890.0,83.0,9.3,443.232
2022-03-25 18:00:00,15.91,890.0,83.0,9.3,1035.15
2022-03-25 18:15:00,15.91,890.0,83.0,9.3,384.952
2022-03-25 18:30:00,15.91,890.0,83.0,9.3,856.886
2022-03-25 18:45:00,15.91,890.0,83.0,9.3,1004.19
2022-03-25 19:00:00,15.91,890.0,83.0,9.3,1075.66
2022-03-25 19:15:00,15.91,890.0,83.0,9.3,688.908
2022-03-25 19:30:00,15.91,890.0,83.0,9.3,489.561
2022-03-25 19:45:00,15.91,890.0,83.0,9.3,483.033
2022-03-25 20:00:00,15.91,890.0,83.0,9.3,720.351
2022-03-25 20:15:00,15.91,890.0,83.0,9.3,659.016
2022-03-25 20:30:00,15.91,890.0,83.0,9.3,1259.97
2022-03-25 20:45:00,15.91,890.0,83.0,9.3,1184.75
2022-03-25 21:00:00,15.91,890.0,83.0,9.3,525.563
2022-03-25 21:15:00,15.91,890.0,83.0,9.3,142.15
2022-03-25 21:30:00,15.91,890.0,83.0,9.3,768.13
2022-03-25 21:45:00,15.91,890.0,83.0,9.3,175.43
2022-03-25 22:00:00,15.91,890.0,83.0,9.3,349.068
2022-03-25 22:15:00,15.91,890.0,83.0,9.3,627.259
2022-03-25 22:30:00,15.91,890.0,83.0,9.3,424.167
2022-03-25 22:45:00,15.91,890.0,83.0,9.3,586.114
2022-03-25 23:00:00,15.91,890.0,83.0,9.3,1146.69
2022-03-25 23:15:00,15.91,890.0,83.0,9.3,734.841
2022-03-25 23:30:00,15.91,890.0,83.0,9.3,468.659
2022-03-25 23:45:00,15.91,890.0,83.0,9.3,783.136
2022-03-26 00:00:00,16.061,890.0,83.0,9.3,743.352
2022-03-26 00:15:00,16.061,890.0,83.0,9.3,340.67
2022-03-26 00:30:00,16.061,890.0,83.0,9.3,466.2
2022-03-26 00:45:00,16.061,890.0,83.0,9.3,142.953
2022-03-26 01:00:00,16.061,890.0,83.0,9.3,724.984
2022-03-26 01:15:00,16.061,890.0,83.0,9.3,169.317
2022-03-26 01:30:00,16.061,890.0,83.0,9.3,328.399
2022-03-26 01:45:00,16.061,890.0,83.0,9.3,269.596
2022-03-26 02:00:00,16.061,890.0,83.0,9.3,376.742
2022-03-26 02:15:00,16.061,890.0,83.0,9.3,771.456
2022-03-26 02:30:00,16.061,890.0,83.0,9.3,315.779
2022-03-26 02:45:00,16.061,890.0,83.0,9.3,142.342
2022-03-26 03:00:00,16.061,890.0,83.0,9.3,509.383
2022-03-26 03:15:00,16.061,890.0,83.0,9.3,2.51469
2022-03-26 03:30:00,16.061,890.0,83.0,9.3,221.83
2022-03-26 03:45:00,16.061,890.0,83.0,9.3,2.57572
2022-03-26 04:00:00,16.061,890.0,83.0,9.3,66.7247
2022-03-26 04:15:00,16.061,890.0,83.0,9.3,294.023
2022-03-26 04:30:00,16.061,890.0,83.0,9.3,86.6682
2022-03-26 04:45:00,16.061,890.0,83.0,9.3,528.099
2022-03-26 05:00:00,16.061,890.0,83.0,9.3,111.998
2022-03-26 05:15:00,16.061,890.0,83.0,9.3,58.8998
2022-03-26 05:30:00,16.061,890.0,83.0,9.3,228.455
2022-03-26 05:45:00,16.061,890.0,83.0,9.3,343.23
2022-03-26 06:00:00,16.061,890.0,83.0,9.3,256.159
2022-03-26 06:15:00,16.061,890.0,83.0,9.3,601.758
2022-03-26 06:30:00,16.061,890.0,83.0,9.3,193.57
2022-03-26 06:45:00,16.061,890.0,83.0,9.3,433.939
2022-03-26 07:00:00,16.061,890.0,83.0,9.3,149.169
2022-03-26 07:15:00,16.061,890.0,83.0,9.3,232.746
2022-03-26 07:30:00,16.061,890.0,83.0,9.3,101.775
2022-03-26 07:45:00,16.061,890.0,83.0,9.3,203.247
2022-03-26 08:00:00,16.061,890.0,83.0,9.3,523.131
2022-03-26 08:15:00,16.061,890.0,83.0,9.3,1194.2
2022-03-26 08:30:00,16.061,890.0,83.0,9.3,538.738
2022-03-26 08:45:00,16.061,890.0,83.0,9.3,259.306
2022-03-26 09:00:00,16.061,890.0,83.0,9.3,623.963
2022-03-26 09:15:00,16.061,890.0,83.0,9.3,961.773
2022-03-26 09:30:00,16.061,890.0,83.0,9.3,1151.09
2022-03-26 09:45:00,16.061,890.0,83.0,9.3,841.532
2022-03-26 10:00:00,16.061,890.0,83.0,9.3,254.881
2022-03-26 10:15:00,16.061,890.0,83.0,9.3,871.543
2022-03-26 10:30:00,16.061,890.0,83.0,9.3,665.498
2022-03-26 10:45:00,16.061,890.0,83.0,9.3,999.503
2022-03-26 11:00:00,16.061,890.0,83.0,9.3,1108.71
2022-03-26 11:15:00,16.061,890.0,83.0,9.3,1289.55
2022-03-26 11:30:00,16.061,890.0,83.0,9.3,552.12
2022-03-26 11:45:00,16.061,890.0,83.0,9.3,1161.19
2022-03-26 12:00:00,16.061,890.0,83.0,9.3,789.883
2022-03-26 12:15:00,16.061,890.0,83.0,9.3,892.525
2022-03-26 12:30:00,16.061,890.0,83.0,9.3,1261.3
2022-03-26 12:45:00,16.061,890.0,83.0,9.3,1056.43
2022-03-26 13:00:00,16.061,890.0,83.0,9.3,813.208
2022-03-26 13:15:00,16.061,890.0,83.0,9.3,605.215
2022-03-26 13:30:00,16.061,890.0,83.0,9.3,760.653
2022-03-26 13:45:00,16.061,890.0,83.0,9.3,768.832
2022-03-26 14:00:00,16.061,890.0,83.0,9.3,749.792
2022-03-26 14:15:00,16.061,890.0,83.0,9.3,1138.92
2022-03-26 14:30:00,16.061,890.0,83.0,9.3,1203.46
2022-03-26 14:45:00,16.061,890.0,83.0,9.3,659.544
2022-03-26 15:00:00,16.061,890.0,83.0,9.3,415.57
2022-03-26 15:15:00,16.061,890.0,83.0,9.3,720.891
2022-03-26 15:30:00,16.061,890.0,83.0,9.3,847.813
2022-03-26 15:45:00,16.061,890.0,83.0,9.3,568.978
2022-03-26 16:00:00,16.061,890.0,83.0,9.3,544.186
2022-03-26 16:15:00,16.061,890.0,83.0,9.3,646.262
2022-03-26 16:30:00,16.061,890.0,83.0,9.3,707.164
2022-03-26 16:45:00,16.061,890.0,83.0,9.3,851.765
2022-03-26 17:00:00,16.061,890.0,83.0,9.3,1208.28
2022-03-26 17:15:00,16.061,890.0,83.0,9.3,752.612
2022-03-26 17:30:00,16.061,890.0,83.0,9.3,711.72
2022-03-26 17:45:00,16.061,890.0,83.0,9.3,337.224
2022-03-26 18:00:00,16.061,890.0,83.0,9.3,274.592
2022-03-26 18:15:00,16.061,890.0,83.0,9.3,448.145
2022-03-26 18:30:00,16.061,890.0,83.0,9.3,55.9731
2022-03-26 18:45:00,16.061,890.0,83.0,9.3,488.582
2022-03-26 19:00:00,16.061,890.0,83.0,9.3,423.935
2022-03-26 19:15:00,16.061,890.0,83.0,9.3,301.262
2022-03-26 19:30:00,16.061,890.0,83.0,9.3,535.46
2022-03-26 19:45:00,16.061,890.0,83.0,9.3,626.032
2022-03-26 20:00:00,16.061,890.0,83.0,9.3,688.67
2022-03-26 20:15:00,16.061,890.0,83.0,9.3,902.965
2022-03-26 20:30:00,16.061,890.0,83.0,9.3,479.228
2022-03-26 20:45:00,16.061,890.0,83.0,9.3,1078.74
2022-03-26 21:00:00,16.061,890.0,83.0,9.3,802.481
2022-03-26 21:15:00,16.061,890.0,83.0,9.3,386.246
2022-03-26 21:30:00,16.061,890.0,83.0,9.3,442.014
2022-03-26 21:45:00,16.061,890.0,83.0,9.3,567.306
2022-03-26 22:00:00,16.061,890.0,83.0,9.3,293.071
2022-03-26 22:15:00,16.061,890.0,83.0,9.3,665.87
2022-03-26 22:30:00,16.061,890.0,83.0,9.3,657.887
2022-03-26 22:45:00,16.061,890.0,83.0,9.3,208.453
2022-03-26 23:00:00,16.061,890.0,83.0,9.3,467.884
2022-03-26 23:15:00,16.061,890.0,83.0,9.3,241.285
2022-03-26 23:30:00,16.061,890.0,83.0,9.3,548.968
2022-03-26 23:45:00,16.061,890.0,83.0,9.3,249.503
2022-03-27 00:00:00,16.235,890.0,83.0,9.3,765.469
